#index median minimum maximum
forwarding 5555293 4789167 5675689
ipf-stateful 644450 629739 648126
ipf-stateless 1086712 1080730 1092985
ipfw-stateful 3195142.5 2954774 3219689
ipfw-stateless 4042203 3672603 4113949
pf-stateful 1704808 1685636 1707032
pf-stateless 1387331 1379891 1401395
