#index median minimum maximum
forwarding 5820213 5718487 5849394
ipf-stateful 2155664 1956168 2215501
ipf-stateless 3062887 3042128 3081135
ipfw-stateful 4852900.5 3732372 4860151
ipfw-stateless 5556323 4143327 5609756
pf-stateful 3065218 2540032 3131413
pf-stateless 3121769 2572292 3144532
